timestamp_utc,download_mbps,upload_mbps,ping_ms,server_name,server_country,isp,public_ip,local_hostname,machine,hour_utc,is_outlier_download,is_outlier_upload,is_outlier_ping,is_outlier_any
2026-02-12T20:18:54.650152+00:00,505.332,178.792,7.123,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:19:24.863480+00:00,117.527,119.056,18.983,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:19:52.141556+00:00,323.142,183.597,10.040,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:20:15.569614+00:00,310.144,239.873,9.949,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:20:42.619667+00:00,243.670,29.192,10.309,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:21:11.890625+00:00,203.167,26.607,14.164,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:21:41.417151+00:00,70.511,121.800,57.018,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,1,1
2026-02-12T20:22:22.546054+00:00,2.783,7.698,15.606,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:22:45.209892+00:00,426.866,198.394,41.441,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,1,1
2026-02-12T20:23:12.291567+00:00,359.287,67.117,7.716,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:23:44.602729+00:00,259.527,156.834,8.820,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:25:13.250705+00:00,326.645,36.857,17.752,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:25:40.222981+00:00,303.871,74.078,8.380,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:26:01.141702+00:00,440.581,167.635,7.064,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:26:23.285831+00:00,389.622,184.755,9.058,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:26:54.361862+00:00,194.006,10.723,6.280,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:27:18.070539+00:00,340.226,168.721,7.562,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:27:44.767244+00:00,306.997,46.760,9.269,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:28:22.312543+00:00,263.136,84.321,75.604,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,1,1
2026-02-12T20:28:42.397625+00:00,363.292,234.096,6.186,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:29:05.736662+00:00,292.536,192.618,16.369,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:29:29.401333+00:00,352.512,145.251,5.853,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:29:59.628347+00:00,429.585,144.709,11.609,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:30:34.537673+00:00,371.964,267.989,19.857,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T20:30:57.013477+00:00,374.673,165.306,8.485,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,20,0,0,0,0
2026-02-12T21:23:34.404107+00:00,325.383,107.181,17.293,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:25:07.753198+00:00,296.864,120.876,11.042,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:26:28.896114+00:00,161.664,52.215,9.418,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:27:30.720856+00:00,116.021,153.286,8.742,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:28:51.619832+00:00,448.605,38.442,8.588,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:30:15.122694+00:00,299.227,10.433,7.550,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:31:53.629731+00:00,279.198,5.558,14.041,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:32:50.989362+00:00,324.182,199.461,17.771,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:34:28.744428+00:00,308.838,22.172,11.793,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:35:54.876547+00:00,280.832,110.005,12.268,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:36:20.383359+00:00,288.260,169.543,15.730,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:36:42.556479+00:00,137.659,195.496,9.457,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:37:23.718309+00:00,22.592,101.341,6.426,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:37:50.415038+00:00,415.889,126.167,17.434,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:38:13.533286+00:00,311.673,202.512,7.879,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:38:34.484397+00:00,389.746,184.643,6.539,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:39:12.027390+00:00,296.923,4.816,8.564,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:39:37.921935+00:00,419.690,121.908,7.221,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:40:07.340941+00:00,345.748,31.622,7.956,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:40:45.963674+00:00,425.275,26.336,6.416,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:41:04.951521+00:00,433.045,232.426,8.432,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:41:48.897400+00:00,28.233,30.697,8.560,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:42:12.699278+00:00,534.256,43.124,6.679,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:42:43.078823+00:00,250.342,149.682,16.391,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:43:02.411419+00:00,431.296,218.430,6.462,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:43:30.031480+00:00,276.297,148.524,7.814,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:44:06.322865+00:00,306.600,36.824,9.133,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:44:39.885936+00:00,406.431,62.070,13.120,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:45:17.492891+00:00,29.546,71.757,11.323,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:46:01.491056+00:00,14.558,12.322,12.912,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:47:31.398330+00:00,276.072,153.057,7.843,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:48:01.486629+00:00,279.351,112.277,11.490,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:48:29.345008+00:00,422.980,9.078,7.723,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:50:18.932124+00:00,314.461,101.336,11.427,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:50:56.731433+00:00,349.051,5.853,7.872,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:51:23.578535+00:00,239.296,178.778,7.701,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:51:53.123049+00:00,358.937,132.017,8.181,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T21:52:22.018485+00:00,392.397,82.057,9.007,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,21,0,0,0,0
2026-02-12T22:09:41.106535+00:00,352.799,17.445,12.650,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:10:19.488516+00:00,65.005,3.121,6.947,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:12:18.199287+00:00,244.422,72.227,7.825,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:12:45.511304+00:00,351.670,96.760,6.124,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:13:34.517598+00:00,350.562,14.360,6.135,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:14:03.659548+00:00,427.655,66.252,12.450,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:14:25.044772+00:00,162.416,287.424,6.545,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:15:58.792855+00:00,551.745,12.139,6.220,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:16:27.432639+00:00,322.788,45.325,5.885,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:16:56.071298+00:00,224.290,118.857,28.484,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,1,1
2026-02-12T22:17:26.410567+00:00,394.435,135.548,16.127,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:18:14.287846+00:00,29.392,40.292,6.047,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:18:36.638685+00:00,355.690,198.102,6.118,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:18:57.972375+00:00,437.412,208.786,7.403,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:19:25.145624+00:00,337.300,54.865,6.164,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:20:02.678355+00:00,70.350,81.378,5.992,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:20:30.965115+00:00,314.813,102.237,6.361,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:20:54.639910+00:00,148.328,196.494,6.292,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:21:27.284070+00:00,404.362,127.855,8.950,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:23:32.667146+00:00,246.922,161.430,8.354,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:24:03.916835+00:00,95.144,73.088,8.553,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:38:40.023545+00:00,400.558,27.153,5.875,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:38:58.430371+00:00,395.228,296.272,5.694,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:39:21.705804+00:00,420.662,164.733,6.716,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:39:48.022866+00:00,66.213,82.491,6.167,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:40:18.952009+00:00,104.381,43.546,6.749,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:40:47.096108+00:00,192.839,159.928,7.476,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:49:11.990154+00:00,342.835,193.281,6.370,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:49:37.964067+00:00,535.982,81.433,6.239,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:50:04.034302+00:00,343.933,128.226,5.850,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:50:32.219485+00:00,353.644,72.736,5.975,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:51:12.399746+00:00,30.754,94.324,5.536,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:51:38.752840+00:00,95.233,85.910,7.323,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:52:01.180750+00:00,421.415,348.919,10.569,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:52:40.733483+00:00,4.355,84.373,5.999,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:52:58.280797+00:00,509.956,235.395,5.854,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:54:32.291322+00:00,409.725,194.768,5.857,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:54:59.649001+00:00,92.410,60.333,5.928,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:55:36.556473+00:00,413.489,124.547,6.036,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:56:04.426913+00:00,461.094,47.579,6.475,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:56:22.902336+00:00,453.730,234.271,5.914,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:56:47.682561+00:00,375.774,116.503,5.723,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:57:19.769759+00:00,315.481,119.605,6.392,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:57:48.768838+00:00,292.218,126.061,5.856,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:58:20.949790+00:00,112.850,138.110,7.841,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:58:47.623720+00:00,443.945,116.406,6.542,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:59:14.988813+00:00,390.962,178.826,11.030,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T22:59:54.331182+00:00,189.138,58.948,9.349,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,22,0,0,0,0
2026-02-12T23:00:49.059740+00:00,0.990,3.360,21.154,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,1,1
2026-02-12T23:14:18.218446+00:00,228.486,88.449,6.790,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:18:06.350604+00:00,344.310,106.336,8.727,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:18:33.071255+00:00,66.514,52.031,7.032,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:22:24.152009+00:00,553.560,238.620,6.360,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:22:55.446246+00:00,411.495,41.869,5.908,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:23:17.470475+00:00,519.783,123.985,5.930,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:37:37.623834+00:00,67.337,150.369,13.645,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:39:15.827803+00:00,33.543,66.492,6.046,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:39:52.480491+00:00,349.066,4.187,6.061,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:40:27.186513+00:00,87.222,177.324,6.241,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:40:55.895114+00:00,88.951,60.972,7.005,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:41:21.629769+00:00,552.382,58.863,5.696,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:41:57.660675+00:00,35.140,127.389,5.785,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
2026-02-12T23:42:33.102119+00:00,51.859,15.661,173.679,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,1,1
2026-02-12T23:43:05.539857+00:00,144.226,42.671,6.629,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0,23,0,0,0,0
