timestamp_utc,download_mbps,upload_mbps,ping_ms,server_name,server_country,isp,public_ip,local_hostname,machine
2026-02-12T17:32:06.736000+00:00,438.973,273.403,10.39,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:32:52.893204+00:00,2.45,1.708,7.515,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:33:14.200238+00:00,445.121,159.987,6.189,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:38:13.832987+00:00,358.525,271.865,13.222,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:38:38.687923+00:00,399.466,86.587,8.21,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:38:55.856560+00:00,427.222,352.74,10.118,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:39:14.504283+00:00,502.229,198.081,6.594,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:39:31.428080+00:00,519.944,288.487,10.35,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:40:09.107779+00:00,541.652,45.155,6.922,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:40:27.557633+00:00,497.728,213.116,14.936,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:40:47.667791+00:00,485.424,168.596,8.253,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:41:07.217810+00:00,525.753,164.227,8.387,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:41:24.316841+00:00,485.781,280.778,8.598,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:41:43.851060+00:00,344.051,307.392,8.532,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:42:01.883828+00:00,426.818,287.48,9.406,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:42:23.233519+00:00,458.178,152.289,10.725,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:42:49.612266+00:00,126.296,114.178,11.607,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:43:10.482776+00:00,454.727,161.462,7.502,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:43:31.667504+00:00,106.885,239.753,9.509,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:43:54.586990+00:00,467.284,122.446,7.97,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:44:13.412023+00:00,557.202,180.984,7.74,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:44:33.715989+00:00,328.73,283.944,9.865,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:44:56.872631+00:00,346.089,153.441,10.629,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:45:19.777303+00:00,530.885,102.087,5.791,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:45:41.577232+00:00,438.143,145.621,7.35,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:46:04.657788+00:00,490.438,76.974,8.118,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:46:22.115646+00:00,529.587,232.982,6.924,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:46:38.632146+00:00,545.959,273.453,11.658,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:46:57.813685+00:00,464.906,203.451,9.282,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:47:20.617361+00:00,534.479,52.373,7.353,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:47:53.633441+00:00,94.074,118.38,9.037,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:48:10.549241+00:00,466.225,315.538,8.235,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:48:27.071202+00:00,503.822,308.061,12.347,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:48:46.028959+00:00,428.492,239.334,8.708,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:49:05.870983+00:00,550.808,155.237,6.365,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:49:25.813692+00:00,517.545,159.966,6.131,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:49:45.964006+00:00,463.431,172.272,9.176,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:50:07.988089+00:00,418.541,154.302,6.903,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:50:30.315664+00:00,533.136,78.696,7.563,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:50:57.778568+00:00,518.426,2.775,10.158,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:51:16.148118+00:00,518.674,202.295,11.279,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:51:34.669617+00:00,394.262,298.924,6.495,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:51:58.674515+00:00,410.445,117.656,6.488,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:52:15.985360+00:00,491.187,263.92,5.796,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:52:35.687662+00:00,531.991,165.299,7.854,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:52:54.656933+00:00,546.87,208.866,12.876,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:53:13.784907+00:00,472.534,199.913,8.988,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:53:39.835255+00:00,115.009,118.741,10.169,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:53:57.439709+00:00,520.687,237.311,6.7,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:54:14.014868+00:00,546.326,271.944,10.914,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:54:34.665694+00:00,427.801,174.512,9.271,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:54:53.928325+00:00,500.596,180.915,11.785,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:55:31.438668+00:00,477.116,47.036,11.865,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:55:50.700016+00:00,471.774,195.293,5.964,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:56:15.320489+00:00,448.912,101.828,6.085,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:56:33.821108+00:00,484.82,215.705,7.31,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:56:52.449184+00:00,447.167,229.85,7.02,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:57:11.592630+00:00,453.295,204.791,7.174,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:57:30.394489+00:00,441.677,224.375,7.99,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:57:53.893981+00:00,468.401,110.734,7.29,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:58:19.544559+00:00,452.852,93.68,8.428,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:58:41.547837+00:00,537.787,121.552,8.648,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:59:00.707647+00:00,479.028,195.436,6.164,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:59:19.182976+00:00,475.091,222.828,9.233,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:59:44.613840+00:00,498.553,127.482,10.513,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:00:02.403462+00:00,477.304,253.752,8.916,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:00:33.210553+00:00,458.77,68.049,6.07,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:01:09.784306+00:00,335.029,110.402,9.554,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:01:34.495812+00:00,382.345,113.026,7.895,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:01:53.926683+00:00,437.969,207.627,9.805,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:02:19.393431+00:00,475.298,83.588,12.152,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:02:39.360418+00:00,448.66,226.41,10.201,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:03:01.900283+00:00,436.453,135.592,9.147,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:03:19.824597+00:00,486.845,245.895,6.791,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:03:52.876324+00:00,46.762,268.641,8.355,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:04:12.060722+00:00,453.436,215.428,13.606,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:04:37.054171+00:00,336.836,133.612,8.28,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:05:00.605672+00:00,381.915,154.07,7.387,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:05:21.599727+00:00,495.281,170.778,6.045,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:05:42.998026+00:00,538.939,133.797,7.167,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:06:12.536117+00:00,338.971,73.755,8.248,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:06:37.761948+00:00,413.811,91.815,10.723,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:06:54.660003+00:00,491.252,300.941,9.303,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:07:11.332319+00:00,562.571,260.62,9.707,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:07:31.961166+00:00,387.768,204.216,9.992,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:07:50.147389+00:00,399.511,315.284,6.941,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:08:08.279213+00:00,513.98,214.472,8.319,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:08:27.139557+00:00,517.61,196.548,8.801,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:08:44.818394+00:00,497.228,252.148,6.902,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:09:17.326812+00:00,565.19,27.114,9.415,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:09:34.910948+00:00,525.608,235.312,7.76,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:09:54.785204+00:00,460.12,183.374,7.315,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:10:12.194674+00:00,546.31,233.2,8.326,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:10:29.229913+00:00,556.604,241.392,8.172,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:10:47.488481+00:00,408.121,302.181,9.639,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:11:10.651101+00:00,493.336,18.991,7.049,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:11:32.243197+00:00,496.582,137.461,8.025,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:11:53.300692+00:00,459.99,157.091,6.93,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:12:14.857975+00:00,381.795,187.708,8.706,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:12:50.597167+00:00,388.865,6.897,8.322,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:13:06.912577+00:00,560.547,285.241,7.142,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:13:29.012703+00:00,443.057,143.332,9.129,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:13:47.671773+00:00,543.083,186.858,9.004,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:14:05.859877+00:00,461.176,250.412,9.746,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:14:23.299936+00:00,475.591,295.718,7.36,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:14:42.762390+00:00,392.282,240.998,6.609,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:15:02.299030+00:00,466.365,195.643,8.308,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:15:19.286732+00:00,483.141,298.514,6.692,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:15:43.141161+00:00,429.913,120.496,7.769,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:16:04.814913+00:00,537.99,130.825,8.009,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:16:25.100508+00:00,452.523,177.838,7.215,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:16:58.191000+00:00,389.736,8.841,9.034,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:17:17.825986+00:00,514.126,173.544,7.979,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:17:36.514851+00:00,486.492,214.182,8.772,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:17:53.779187+00:00,546.504,240.752,6.148,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:18:11.357759+00:00,490.761,253.384,10.724,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:18:30.783168+00:00,493.678,229.185,9.236,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:18:53.505838+00:00,436.174,136.073,9.201,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:19:15.968742+00:00,517.079,89.961,7.799,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:19:34.239238+00:00,526.229,215.515,9.997,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:19:51.933541+00:00,514.784,241.73,9.223,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:20:16.507784+00:00,307.238,143.844,10.304,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:20:41.661037+00:00,385.315,59.869,7.68,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:21:10.080364+00:00,358.21,102.777,8.267,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:21:43.189293+00:00,215.767,84.149,8.331,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:22:23.247120+00:00,339.504,2.716,9.931,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:22:58.290224+00:00,370.541,137.613,11.209,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:23:17.719429+00:00,487.389,190.617,6.993,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:23:36.874819+00:00,484.603,198.504,8.411,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:23:57.175170+00:00,365.548,236.945,8.104,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:24:15.562860+00:00,546.52,197.831,8.508,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:24:49.861425+00:00,535.85,52.59,7.922,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:25:09.741358+00:00,480.411,184.085,7.153,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:25:36.341984+00:00,101.573,250.732,7.454,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:25:54.546497+00:00,488.148,234.826,10.62,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:26:12.954767+00:00,514.402,211.654,8.138,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T18:26:30.521982+00:00,429.429,321.192,7.655,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
